index,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,City_x,County,FemaInfo,FloodFactorInfo,LastSoldYear,SizeRank
302,3.0,3.5,2599.0, Medium,Condo,45.0,2015.0,25.935893,-80.14871,Aventura,Miami-Dade County,AE   (),flood_factor_high,2017.0,79
30,3.0,2.0,1405.0, Medium,Single Family Home,64.0,2014.0,28.016446000000002,-82.749043,Dunedin,Pinellas County,X   (),flood_factor_low,2009.0,698
438,3.0,2.5,3704.0, Medium,Single Family Home,6.0,2006.0,28.273297999999997,-80.687811,Rockledge,Brevard County,X   (),flood_factor_high,1997.0,1679
123,1.0,1.0,660.0, Medium,Condo,137.0,1973.0,26.6921,-80.230678,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2018.0,90
242,4.0,3.0,3132.0, Medium,Single Family Home,36.0,1994.0,25.649579,-80.282863,Coral Gables,Miami-Dade County,AE   (),flood_factor_high,2014.0,3187
1015,2.0,2.0,1354.0, Medium,Single Family Home,2.0,1964.0,26.020026,-80.134738,Hollywood,Broward County,AE   (),flood_factor_high,2018.0,880
384,2.0,2.0,1050.0, Medium,Condo,19.0,1984.0,28.387334999999997,-80.607551,Cape Canaveral,Brevard County,X   (),flood_factor_high,2018.0,6619
60,3.0,3.0,2430.0, Medium,Condo,1080.0,1970.0,26.233987,-80.09006,Pompano Beach,Broward County,VE   (),flood_factor_high,2013.0,1036
137,3.0,2.0,1076.0, Low,Single Family Home,87.0,1990.0,28.022109999999998,-80.708016,Palm Bay,Brevard County,X   (),flood_factor_low,2003.0,1528
588,2.0,2.0,1411.0, Medium,Condo,485.0,1969.0,26.127197,-80.105265,Fort Lauderdale,Broward County,X   (),flood_factor_high,2014.0,3988
545,5.0,3.5,2644.0, Low,Single Family Home,136.0,1995.0,26.083582999999997,-80.402105,Weston,Broward County,X500   (),flood_factor_low,2020.0,10831
516,4.0,4.0,4427.0, Medium,Single Family Home,200.0,2006.0,28.279077,-80.74037299999998,Rockledge,Brevard County,X   (),flood_factor_low,2017.0,1679
4,3.0,3.0,2150.0, Medium,Condo,177.0,1957.0,26.463537,-80.058697,Delray Beach,Palm Beach County,X   (),flood_factor_high,2018.0,5841
359,4.0,3.0,2988.0, Low,Single Family Home,37.0,2019.0,28.180813,-82.491395,Lutz,Pasco County,AE   (),flood_factor_low,2019.0,4908
784,1.0,1.5,917.0, Medium,Condo,751.0,1978.0,26.760102000000003,-80.051348,West Palm Beach,Palm Beach County,C   (),flood_factor_high,2021.0,3381
890,3.0,2.0,1328.0, High,Single Family Home,75.0,1960.0,25.993215,-80.23091099999998,Miramar,Broward County,X   (),flood_factor_low,2016.0,679
787,3.0,2.0,1276.0, Medium,Townhome,40.0,1984.0,26.863120000000002,-80.124803,Palm Beach Gardens,Palm Beach County,X   (),flood_factor_low,2020.0,723
562,5.0,4.5,3271.0, Medium,Townhome,127.0,2019.0,26.164609,-80.315017,Sunrise,Broward County,X500   (),flood_factor_low,2019.0,6109
614,4.0,2.5,2414.0, Low,Single Family Home,44.0,1988.0,27.882514,-82.224506,Valrico,Hillsborough County,X   (),flood_factor_low,2017.0,4759
206,4.0,2.0,1901.0, Medium,Single Family Home,128.0,2019.0,26.183632,-80.235179,Fort Lauderdale,Broward County,X   (),flood_factor_low,2019.0,365
99,3.0,2.5,1829.0, Medium,Townhome,25.0,2017.0,25.533979000000002,-80.377596,Homestead,Miami-Dade County,AE   (),flood_factor_high,2017.0,1697
599,3.0,3.0,1714.0, Medium,Condo,248.0,1990.0,25.954110999999997,-80.129795,Aventura,Miami-Dade County,AE   (),flood_factor_high,2012.0,1121
312,1.0,1.5,920.0, Medium,Condo,14.0,2007.0,25.988003,-80.13047399999998,Hallandale Beach,Broward County,X500   (),flood_factor_high,2019.0,230
903,2.0,2.0,1862.0, Medium,Single Family Home,10.0,1971.0,26.213563,-80.246864,Tamarac,Broward County,X500   (),flood_factor_low,1998.0,401
777,5.0,3.5,4041.0, Medium,Single Family Home,23.0,2002.0,28.171360999999997,-82.530617,Lutz,Hillsborough County,X   (),flood_factor_low,2001.0,4908
736,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.63174,-81.722724,Lehigh Acres,Lee County,X   (),flood_factor_low,2020.0,6306
758,3.0,2.0,1650.0, Low,Single Family Home,73.0,2021.0,27.368540999999997,-80.394577,Port Saint Lucie,St. Lucie County,X   (),flood_factor_low,2020.0,3044
522,5.0,4.0,3475.0, Medium,Single Family Home,178.0,2001.0,30.05057,-81.706232,Fleming Island,Clay County,X   (),flood_factor_low,2010.0,4380
324,2.0,2.5,1102.0, Medium,Townhome,187.0,1982.0,26.476707,-81.951645,Fort Myers Beach,Lee County,AE   (),flood_factor_high,2015.0,5839
1009,4.0,2.0,1876.0, Low,Single Family Home,14.0,2001.0,26.108707,-80.41591899999997,Weston,Broward County,X500   (),flood_factor_low,2016.0,7397
893,2.0,2.5,1372.0, Medium,Townhome,141.0,1989.0,26.131509,-80.279371,Plantation,Broward County,X500   (),flood_factor_low,2011.0,646
709,4.0,3.5,3590.0, Medium,Single Family Home,115.0,2013.0,26.45328,-81.950448,Fort Myers Beach,Lee County,AE   (),flood_factor_high,2019.0,5839
361,4.0,2.5,2335.0, N/A,Single Family Home,124.0,2021.0,30.031583,-81.715784,Green Cove Springs,Clay County,X   (),flood_factor_low,2019.0,4576
1040,5.0,4.5,3384.0, Low,Single Family Home,121.0,1997.0,27.859775,-82.742918,Seminole,Pinellas County,AE   (),flood_factor_high,2019.0,6691
483,2.0,1.0,964.0, Medium,Condo,10.0,1975.0,28.147458,-80.66197199999998,Melbourne,Brevard County,X   (),flood_factor_low,1996.0,912
915,5.0,6.5,4802.0, Medium,Single Family Home,175.0,2021.0,26.348823,-80.073704,Boca Raton,Palm Beach County,AE   (),flood_factor_high,2019.0,2933
165,4.0,2.5,2790.0, Low,Single Family Home,39.0,2018.0,28.193513,-82.601107,Odessa,Pasco County,X   (),flood_factor_low,2018.0,4485
871,2.0,2.0,1236.0, Medium,Condo,9.0,1997.0,25.767799,-80.186414,Miami,Miami-Dade County,AE   (),flood_factor_high,2006.0,1765
501,4.0,3.0,1973.0, Medium,Single Family Home,71.0,1955.0,26.104734,-80.178648,Fort Lauderdale,Broward County,X500   (),flood_factor_low,2020.0,725
427,3.0,2.0,1130.0, Medium,Single Family Home,9.0,1977.0,27.974343,-82.74476800000002,Clearwater,Pinellas County,X   (),flood_factor_low,2013.0,7712
91,4.0,3.5,1736.0, Medium,Townhome,26.0,2012.0,25.545231,-80.376949,Homestead,Miami-Dade County,AE   (),flood_factor_high,2018.0,1697
195,3.0,2.0,1874.0, Low,Single Family Home,23.0,1973.0,26.08438,-80.329062,Davie,Broward County,AH   (),flood_factor_low,2016.0,9250
28,2.0,2.0,1340.0, Medium,Single Family Home,44.0,2000.0,26.661652,-80.148535,Greenacres,Palm Beach County,X   (),flood_factor_low,2009.0,8229
722,3.0,3.0,2738.0, Low,Single Family Home,8.0,1997.0,27.144893,-80.275849,Palm City,Martin County,X   (),flood_factor_low,2020.0,2950
917,4.0,6.5,6125.0, Medium,Single Family Home,32.0,2002.0,26.831108,-80.06962800000002,West Palm Beach,Palm Beach County,X   (),flood_factor_high,2013.0,1689
422,4.0,5.0,5110.0, Low,Single Family Home,41.0,2000.0,30.355,-81.398915,Atlantic Beach,Duval County,X   (),flood_factor_low,2006.0,4161
678,4.0,4.5,6676.0, Low,Single Family Home,218.0,2002.0,28.278919000000002,-82.742083,Port Richey,Pasco County,VE   (),flood_factor_high,2001.0,622
718,3.0,2.0,1907.0, Medium,Single Family Home,81.0,2000.0,26.060816,-80.193225,Fort Lauderdale,Broward County,X   (),flood_factor_low,2013.0,725
851,3.0,2.0,1550.0, Medium,Condo,48.0,1975.0,25.706018,-80.381979,Miami,Miami-Dade County,AH   (),flood_factor_high,2010.0,3530
290,4.0,2.0,1521.0, Medium,Single Family Home,36.0,1962.0,26.02603,-80.174544,Hollywood,Broward County,X500   (),flood_factor_low,2020.0,663
660,4.0,3.5,3245.0, N/A,Single Family Home,191.0,2015.0,28.217067,-82.336587,Wesley Chapel,Pasco County,X   (),flood_factor_low,2015.0,3835
1013,3.0,2.0,1752.0, Medium,Single Family Home,52.0,1967.0,26.111204999999998,-80.132951,Fort Lauderdale,Broward County,AH   (),flood_factor_high,1999.0,6556
1038,2.0,2.0,1215.0, Medium,Condo,10.0,1995.0,26.221090999999998,-80.280363,Fort Lauderdale,Broward County,AH   (),flood_factor_low,2015.0,401
863,3.0,2.0,1450.0, Low,Single Family Home,26.0,2003.0,27.76775300000001,-80.490088,Sebastian,Indian River County,X   (),flood_factor_low,2019.0,2781
1054,5.0,4.0,4117.0, Medium,Single Family Home,74.0,2002.0,26.568029,-80.204204,Lake Worth,Palm Beach County,X   (),flood_factor_low,2013.0,392
151,3.0,2.0,1858.0, N/A,Single Family Home,3.0,1985.0,27.75993900000001,-80.584307,Fellsmere,Indian River County,A   (),flood_factor_low,2020.0,12426
976,2.0,2.0,1116.0, Medium,Single Family Home,25.0,1977.0,28.336314,-82.672427,Hudson,Pasco County,X   (),flood_factor_low,2016.0,1435
513,3.0,2.5,1692.0, Medium,Townhome,46.0,2007.0,28.149964,-80.644749,Melbourne,Brevard County,X   (),flood_factor_low,2017.0,912
909,2.0,2.0,1140.0, Medium,Condo,691.0,1970.0,26.244593,-80.087189,Pompano Beach,Broward County,X   (),flood_factor_low,2012.0,1036
791,3.0,2.0,911.0, Medium,Single Family Home,9.0,1950.0,28.262389000000002,-82.719758,New Port Richey,Pasco County,AE   (),flood_factor_high,2018.0,3050
636,2.0,2.5,1570.0, Medium,Townhome,79.0,1974.0,25.934098000000002,-80.132604,North Miami Beach,Miami-Dade County,AE   (),flood_factor_high,2015.0,79
656,4.0,4.5,5014.0, Medium,Single Family Home,26.0,2007.0,26.402415,-80.065764,Highland Beach,Palm Beach County,AE   (),flood_factor_high,2013.0,4129
582,4.0,3.0,2339.0, Low,Single Family Home,17.0,2018.0,26.446329,-81.931258,Fort Myers Beach,Lee County,AE   (),flood_factor_high,2014.0,5839
886,4.0,3.5,4760.0, Low,Single Family Home,185.0,2020.0,27.756128000000004,-82.429225,Apollo Beach,Hillsborough County,AE   (),flood_factor_high,2018.0,5376
372,4.0,2.0,1965.0, Medium,Single Family Home,190.0,1990.0,26.932669,-80.105641,Jupiter,Palm Beach County,X   (),flood_factor_low,2020.0,507
433,3.0,2.0,1359.0, Medium,Single Family Home,62.0,1988.0,26.918734000000004,-80.142252,Jupiter,Palm Beach County,X   (),flood_factor_high,2017.0,507
691,4.0,3.0,1371.0, Medium,Single Family Home,219.0,1955.0,25.860451,-80.273728,Hialeah,Miami-Dade County,AH   (),flood_factor_low,2008.0,5427
845,3.0,2.5,1875.0, Medium,Single Family Home,27.0,1995.0,26.129185,-80.39670699999998,Weston,Broward County,X500   (),flood_factor_low,2017.0,3337
801,2.0,2.0,1315.0, Medium,Condo,29.0,1986.0,28.37087,-80.60932,Cape Canaveral,Brevard County,X500   (),flood_factor_high,2016.0,6619
1014,4.0,4.5,2494.0, Medium,Single Family Home,222.0,1990.0,25.01066,-80.514489,Tavernier,Monroe County,VE   (),flood_factor_high,2016.0,10588
363,4.0,2.0,1981.0, Low,Single Family Home,64.0,1973.0,27.994120000000002,-80.60122700000002,Malabar,Brevard County,X   (),flood_factor_low,2015.0,13232
232,3.0,3.0,2366.0, N/A,Single Family Home,85.0,2017.0,27.793167999999998,-80.633871,Fellsmere,Indian River County,A   (),flood_factor_high,2017.0,12426
759,3.0,2.0,1211.0, Medium,Single Family Home,9.0,1997.0,30.33175,-81.418022,Atlantic Beach,Duval County,X   (),flood_factor_low,2020.0,4161
277,5.0,6.5,4301.0, Medium,Single Family Home,82.0,2018.0,26.119225,-80.372688,Weston,Broward County,X500   (),flood_factor_low,2019.0,3337
162,3.0,3.0,2455.0, Medium,Single Family Home,25.0,1928.0,25.750741,-80.282013,Coral Gables,Miami-Dade County,X500   (),flood_factor_high,2018.0,1598
748,2.0,2.0,1100.0, Low,Condo,15.0,1981.0,28.148712,-80.588125,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,2002.0,3357
842,2.0,2.0,1300.0, Medium,Condo,47.0,1977.0,26.318652,-80.145177,Deerfield Beach,Broward County,X500   (),flood_factor_high,2015.0,1107
1031,1.0,1.0,754.0, Medium,Condo,8.0,1974.0,28.013287,-82.773585,Dunedin,Pinellas County,X500   (),flood_factor_high,2018.0,698
7,2.0,2.0,1193.0, Medium,Condo,89.0,1986.0,26.004306,-80.32058599999998,Pembroke Pines,Broward County,X500   (),flood_factor_high,2020.0,292
493,4.0,4.0,3735.0, Medium,Single Family Home,22.0,2008.0,28.004514,-82.72492199999998,Clearwater,Pinellas County,X   (),flood_factor_low,2020.0,5681
303,3.0,3.5,2599.0, Medium,Condo,45.0,2015.0,25.935893,-80.14871,Aventura,Miami-Dade County,AE   (),flood_factor_high,2017.0,79
833,3.0,2.5,2433.0, Low,Single Family Home,92.0,2016.0,30.077904999999998,-81.69323,Fleming Island,Clay County,X   (),flood_factor_high,2016.0,4380
967,2.0,2.0,883.0, Medium,Condo,68.0,1974.0,26.44362000000001,-80.149355,Delray Beach,Palm Beach County,X   (),flood_factor_low,2020.0,1470
295,2.0,2.0,1522.0, Medium,Condo,94.0,1982.0,26.928499,-80.090239,Jupiter,Palm Beach County,X   (),flood_factor_high,1998.0,5516
1018,4.0,2.0,2264.0, Medium,Single Family Home,20.0,1994.0,26.282773,-80.249409,Pompano Beach,Broward County,X500   (),flood_factor_low,2020.0,811
507,4.0,2.5,2344.0, Low,Single Family Home,64.0,2007.0,27.997256,-80.720548,Palm Bay,Brevard County,X   (),flood_factor_low,2020.0,9099
554,4.0,2.0,1441.0, Low,Single Family Home,44.0,2004.0,28.251128,-82.309893,Wesley Chapel,Pasco County,X   (),flood_factor_low,2004.0,7074
754,5.0,5.5,3347.0, Medium,Single Family Home,68.0,1945.0,25.830115,-80.128849,Miami Beach,Miami-Dade County,AE   (),flood_factor_high,2012.0,2639
825,4.0,3.0,2535.0, Low,Single Family Home,10.0,1984.0,28.063523999999997,-82.385009,Temple Terrace,Hillsborough County,X   (),flood_factor_low,2002.0,1023
101,3.0,2.0,2176.0, Medium,Condo,45.0,1980.0,28.358143,-80.728226,Cocoa,Brevard County,X   (),flood_factor_low,2006.0,7278
386,3.0,3.0,2108.0, Medium,Condo,26.0,2006.0,28.285818,-80.60905699999998,Cocoa Beach,Brevard County,X   (),flood_factor_high,2015.0,5376
892,4.0,3.0,2383.0, N/A,Single Family Home,29.0,2015.0,27.769326,-82.374996,Apollo Beach,Hillsborough County,X   (),flood_factor_low,2019.0,5376
92,4.0,3.5,1736.0, Medium,Townhome,26.0,2012.0,25.545231,-80.376949,Homestead,Miami-Dade County,AE   (),flood_factor_high,2018.0,1697
450,3.0,2.0,1858.0, Medium,Single Family Home,24.0,1979.0,26.153645,-80.275633,Sunrise,Broward County,X500   (),flood_factor_low,2014.0,952
391,2.0,2.0,1248.0, Medium,Condo,255.0,1970.0,25.97816700000001,-80.119321,Hallandale Beach,Broward County,X   (),flood_factor_high,2016.0,230
805,3.0,2.0,2053.0, Medium,Single Family Home,63.0,1987.0,26.936892999999998,-80.125805,Jupiter,Palm Beach County,X   (),flood_factor_low,2013.0,507
1002,3.0,2.5,1652.0, Medium,Townhome,16.0,2018.0,26.607714,-80.187852,Lake Worth,Palm Beach County,X   (),flood_factor_low,2018.0,392
646,1.0,1.0,850.0, Medium,Condo,119.0,1964.0,26.237669,-80.091965,Pompano Beach,Broward County,AE   (),flood_factor_high,2006.0,1036
393,2.0,2.0,1131.0, Medium,Condo,14.0,2002.0,26.432594,-80.085818,Delray Beach,Palm Beach County,X   (),flood_factor_low,2005.0,5107
192,1.0,1.5,740.0, Medium,Condo,339.0,1973.0,25.899594,-80.159897,North Miami,Miami-Dade County,AE   (),flood_factor_high,2018.0,6073
327,1.0,1.0,697.0, Medium,Condo,236.0,2008.0,25.755679999999998,-80.25800699999998,Coral Gables,Miami-Dade County,AH   (),flood_factor_high,2018.0,1598
467,3.0,1.0,1016.0, Medium,Single Family Home,25.0,1960.0,25.83403,-80.286907,Hialeah,Miami-Dade County,AH   (),flood_factor_low,2018.0,2322
858,3.0,2.5,1660.0, Medium,Single Family Home,11.0,1997.0,26.577253000000002,-80.13300500000003,Lake Worth,Palm Beach County,X   (),flood_factor_high,2016.0,593
362,5.0,3.5,4200.0, Low,Single Family Home,148.0,2018.0,26.74735200000001,-80.3511,Loxahatchee,Palm Beach County,X   (),flood_factor_high,2016.0,5080
803,2.0,2.0,1464.0, Low,Single Family Home,11.0,1983.0,27.798082,-80.4896,Sebastian,Indian River County,X   (),flood_factor_low,2005.0,2781
38,5.0,5.0,4069.0, Medium,Single Family Home,29.0,2016.0,25.835587,-80.367724,Doral,Miami-Dade County,AH   (),flood_factor_high,2019.0,657
282,3.0,2.5,1853.0, Low,Single Family Home,29.0,1959.0,27.901701,-82.831007,Largo,Pinellas County,AE   (),flood_factor_high,2013.0,3084
87,3.0,2.0,1554.0, Low,Single Family Home,28.0,1986.0,26.691903999999997,-80.215999,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2019.0,90
766,5.0,3.0,3194.0, Medium,Single Family Home,212.0,1988.0,28.237488,-82.740983,New Port Richey,Pasco County,AE   (),flood_factor_high,2001.0,3050
662,2.0,2.0,2295.0, Low,Condo,3.0,1998.0,28.109828000000004,-82.707062,Palm Harbor,Pinellas County,A   (),flood_factor_low,2020.0,6671
263,4.0,2.5,2393.0, Medium,Single Family Home,183.0,2020.0,27.964454999999997,-82.31006500000002,Brandon,Hillsborough County,X   (),flood_factor_low,2017.0,4151
1021,3.0,2.0,1100.0, Medium,Townhome,17.0,1986.0,27.923769,-82.314256,Brandon,Hillsborough County,X   (),flood_factor_low,2005.0,476
572,5.0,3.5,4257.0, Low,Single Family Home,207.0,2000.0,27.925698999999998,-82.70585200000002,Clearwater,Pinellas County,VE   (),flood_factor_high,1999.0,6550
571,3.0,2.0,1416.0, Low,Single Family Home,33.0,1991.0,25.889266,-80.347386,Hialeah,Miami-Dade County,X   (),flood_factor_high,2021.0,1826
894,2.0,2.0,1361.0, Medium,Single Family Home,36.0,1977.0,28.291752000000002,-82.694799,Port Richey,Pasco County,X   (),flood_factor_low,2016.0,622
972,4.0,4.0,2975.0, Medium,Single Family Home,20.0,2006.0,25.85108,-80.376228,Doral,Miami-Dade County,X   (),flood_factor_low,2016.0,657
367,3.0,1.0,1392.0, Medium,Single Family Home,1.0,1962.0,28.392468,-80.704642,Merritt Island,Brevard County,X   (),flood_factor_low,2018.0,4626
409,4.0,2.0,1618.0, Medium,Single Family Home,158.0,1988.0,26.040561999999998,-80.140528,Dania,Broward County,X500   (),flood_factor_high,2018.0,5918
210,4.0,3.0,1886.0, Low,Single Family Home,63.0,1978.0,27.995055999999998,-82.13268000000002,Plant City,Hillsborough County,X   (),flood_factor_low,2006.0,4489
569,3.0,1.0,1480.0, Medium,Single Family Home,9.0,1953.0,28.033022999999996,-82.787359,Dunedin,Pinellas County,AE   (),flood_factor_high,2017.0,698
365,2.0,2.0,1425.0, Medium,Condo,41.0,2005.0,25.955357,-80.128221,Miami,Miami-Dade County,AE   (),flood_factor_high,2006.0,1121
570,4.0,3.0,2051.0, N/A,Single Family Home,18.0,2017.0,30.03202700000001,-81.71807700000002,Green Cove Springs,Clay County,X   (),flood_factor_low,2017.0,4576
199,3.0,2.0,1451.0, Low,Single Family Home,3.0,1972.0,27.870996,-82.827445,Largo,Pinellas County,X   (),flood_factor_low,2012.0,5508
930,3.0,2.0,1709.0, Low,Single Family Home,26.0,2001.0,27.778612,-80.476535,Sebastian,Indian River County,X   (),flood_factor_low,2006.0,2781
910,3.0,2.5,2433.0, N/A,Single Family Home,2.0,2001.0,30.589546999999996,-81.65908,Yulee,Nassau County,A   (),flood_factor_low,2018.0,5945
353,2.0,2.0,1099.0, N/A,Condo,366.0,1995.0,24.551814999999998,-81.776475,Key West,Monroe County,VE   (),flood_factor_high,2016.0,1874
779,2.0,2.0,1558.0, Medium,Condo,86.0,1975.0,26.813534999999998,-80.035724,Riviera Beach,Palm Beach County,VE   (),flood_factor_high,2019.0,2698
968,3.0,2.0,1968.0, Medium,Townhome,66.0,1996.0,28.393987,-80.60361400000002,Cape Canaveral,Brevard County,X   (),flood_factor_high,1996.0,6619
847,4.0,2.0,1817.0, Medium,Single Family Home,181.0,1966.0,25.649654,-80.301243,Pinecrest,Miami-Dade County,AE   (),flood_factor_high,2013.0,3187
565,4.0,2.5,2424.0, Low,Single Family Home,52.0,2011.0,30.036244,-81.794217,Green Cove Springs,Clay County,X   (),flood_factor_low,2018.0,4576
704,3.0,3.0,2374.0, Low,Single Family Home,10.0,2017.0,28.223112,-82.307312,Wesley Chapel,Pasco County,X   (),flood_factor_low,2017.0,3835
1008,2.0,1.5,1275.0, Medium,Single Family Home,18.0,1976.0,28.022825,-82.131946,Plant City,Hillsborough County,AE   (),flood_factor_low,2020.0,4489
82,4.0,3.0,2505.0, Low,Single Family Home,31.0,2018.0,30.145162,-81.851625,Orange Park,Clay County,X   (),flood_factor_low,2018.0,2664
182,4.0,2.5,2750.0, Low,Single Family Home,39.0,2006.0,26.739183,-80.254188,West Palm Beach,Palm Beach County,X   (),flood_factor_low,2020.0,90
843,2.0,2.0,1101.0, Medium,Single Family Home,10.0,1971.0,28.339085999999998,-82.706405,Hudson,Pasco County,AE   (),flood_factor_high,2018.0,1435
223,4.0,3.5,4467.0, Low,Single Family Home,16.0,1987.0,28.254178999999997,-80.66284300000002,Merritt Island,Brevard County,X   (),flood_factor_high,2016.0,5635
624,2.0,2.0,1130.0, Medium,Condo,39.0,1974.0,26.619993,-80.15335,Lake Worth,Palm Beach County,X   (),flood_factor_low,2009.0,392
809,3.0,2.0,1443.0, Medium,Condo,128.0,1987.0,26.199507999999998,-80.25576600000002,Tamarac,Broward County,X   (),flood_factor_low,1999.0,401
789,4.0,3.0,3024.0, Low,Single Family Home,19.0,1969.0,27.822133,-82.803506,Seminole,Pinellas County,VE   (),flood_factor_high,1999.0,3848
649,3.0,2.0,1701.0, Low,Single Family Home,17.0,1998.0,28.088949,-82.777803,Crystal Beach,Pinellas County,AE   (),flood_factor_high,2016.0,19411
377,4.0,2.5,2248.0, Low,Single Family Home,20.0,2004.0,28.065374,-80.666161,Melbourne,Brevard County,X   (),flood_factor_low,2018.0,2530
64,4.0,2.0,1846.0, Low,Single Family Home,18.0,2017.0,28.28714,-80.723065,Rockledge,Brevard County,X   (),flood_factor_low,2017.0,1679
731,3.0,2.0,1861.0, Low,Single Family Home,103.0,1982.0,28.151578000000004,-82.788933,Tarpon Springs,Pinellas County,VE   (),flood_factor_high,2015.0,3087
756,5.0,3.0,2101.0, Medium,Single Family Home,24.0,1959.0,26.813121999999996,-80.063365,North Palm Beach,Palm Beach County,X   (),flood_factor_low,1999.0,4267
133,5.0,5.5,6573.0, Medium,Single Family Home,96.0,1955.0,25.707404999999998,-80.276528,Coral Gables,Miami-Dade County,AE   (),flood_factor_high,2001.0,8595
818,3.0,2.0,2120.0, Low,Single Family Home,19.0,1988.0,28.123606,-80.58638499999998,Indialantic,Brevard County,X   (),flood_factor_high,2003.0,7213
158,5.0,3.0,2890.0, Medium,Single Family Home,24.0,1995.0,26.348431,-80.247773,Boca Raton,Palm Beach County,X   (),flood_factor_low,2013.0,1903
999,2.0,2.0,1470.0, Medium,Single Family Home,70.0,1972.0,27.854015999999998,-82.799879,Seminole,Pinellas County,X   (),flood_factor_low,2018.0,3848
778,4.0,3.5,3300.0, Low,Single Family Home,70.0,2015.0,28.430197999999997,-80.837528,Cocoa,Brevard County,X   (),flood_factor_high,2006.0,5353
605,3.0,2.0,1553.0, Medium,Single Family Home,72.0,1995.0,30.258545,-81.403286,Jacksonville Beach,Duval County,AE   (),flood_factor_low,2019.0,2488
518,2.0,2.0,1614.0, Medium,Single Family Home,371.0,1984.0,30.206789,-81.37585899999998,Ponte Vedra Beach,St. Johns County,X   (),flood_factor_low,2015.0,2584
564,5.0,6.0,6025.0, Medium,Single Family Home,238.0,1980.0,26.425192,-80.067018,Delray Beach,Palm Beach County,AE   (),flood_factor_high,2014.0,5841
36,3.0,3.0,2021.0, Medium,Townhome,32.0,2004.0,26.837671999999998,-80.071148,West Palm Beach,Palm Beach County,X   (),flood_factor_high,2013.0,1689
560,2.0,2.0,1102.0, Medium,Condo,65.0,1970.0,26.418537,-80.06559399999998,Highland Beach,Palm Beach County,AE   (),flood_factor_high,2019.0,4129
200,1.0,1.0,920.0, Medium,Condo,33.0,1971.0,25.982025,-80.124062,Hallandale Beach,Broward County,AE   (),flood_factor_high,2007.0,230
340,3.0,2.0,1480.0, Medium,Single Family Home,8.0,1986.0,30.099778999999998,-81.82915600000003,Middleburg,Clay County,X   (),flood_factor_low,2017.0,753
963,3.0,2.0,1387.0, Medium,Single Family Home,30.0,1962.0,25.935259,-80.33718499999998,Hialeah,Miami-Dade County,AE   (),flood_factor_low,2015.0,580
318,2.0,2.0,1989.0, Low,Condo,30.0,2005.0,27.457657,-80.30825,Fort Pierce,St. Lucie County,X   (),flood_factor_high,2018.0,7537
874,2.0,2.0,912.0, Medium,Condo,28.0,1985.0,27.958338,-82.789037,Clearwater,Pinellas County,X   (),flood_factor_low,2011.0,2465
914,3.0,2.0,1948.0, Low,Single Family Home,19.0,2003.0,28.066284999999997,-80.64925500000003,Melbourne,Brevard County,X   (),flood_factor_low,2002.0,2530
1051,3.0,2.0,2290.0, Medium,Single Family Home,6.0,2012.0,26.45942800000001,-80.201449,Delray Beach,Palm Beach County,X   (),flood_factor_low,2012.0,1470
547,4.0,4.0,3250.0, Low,Single Family Home,32.0,1987.0,27.232879999999998,-80.243319,Jensen Beach,Martin County,X   (),flood_factor_low,2004.0,2713
31,2.0,2.0,1280.0, Low,Condo,44.0,1975.0,28.125315000000004,-82.78226,Tarpon Springs,Pinellas County,VE   (),flood_factor_high,2005.0,3087
916,3.0,2.0,1657.0, Medium,Townhome,38.0,1989.0,26.449768,-80.165748,Delray Beach,Palm Beach County,X   (),flood_factor_high,2020.0,1470
401,1.0,1.0,835.0, High,Condo,16.0,2002.0,28.187416,-82.467466,Lutz,Pasco County,X   (),flood_factor_low,2019.0,4908
437,5.0,4.5,3084.0, Medium,Single Family Home,94.0,1938.0,25.780745,-80.164622,Miami Beach,Miami-Dade County,AE   (),flood_factor_high,2003.0,101
394,3.0,2.5,1130.0, Medium,Condo,214.0,1973.0,25.964648999999998,-80.141172,Miami,Miami-Dade County,AE   (),flood_factor_high,2004.0,1121
1041,4.0,2.0,1620.0, Medium,Single Family Home,29.0,1955.0,26.217513,-80.126793,Pompano Beach,Broward County,X500   (),flood_factor_high,2011.0,2446
744,3.0,2.5,2043.0, Medium,Townhome,34.0,2015.0,27.914164000000003,-82.703737,Clearwater,Pinellas County,X500   (),flood_factor_high,2018.0,6550
757,1.0,1.0,688.0, Medium,Condo,300.0,2016.0,25.819035999999997,-80.33632800000002,Doral,Miami-Dade County,X   (),flood_factor_high,2018.0,5479
540,4.0,5.5,4889.0, Medium,Single Family Home,44.0,1994.0,28.132922999999998,-82.699844,Tarpon Springs,Pinellas County,X   (),flood_factor_low,2019.0,9774
316,3.0,2.0,1445.0, Medium,Single Family Home,24.0,1972.0,28.646048999999998,-80.864693,Titusville,Brevard County,X   (),flood_factor_low,2013.0,5900
392,1.0,1.0,715.0, Medium,Condo,33.0,1987.0,26.027382,-80.274151,Pembroke Pines,Broward County,X500   (),flood_factor_low,2016.0,158
